subject,event_idx,t_start,t_end,duration_s,n_windows,n_windows_resolved,label,label_str,near_miss,fp_class,gini,entropy_norm,top5_mass,mean_anomaly_score,max_anomaly_score,top5_channels
chb15,68,105220.0,105304.0,84.0,21,16,1,TP,False,TP,0.4016871758388403,0.908822875473491,0.5582486167831769,1.745198369026184,9.78232192993164,P3-O1|T7-P7|C3-P3|FP1-F7|P7-O1
chb15,70,107760.0,107824.0,64.0,16,16,1,TP,False,TP,0.3733805770751777,0.9221279793948259,0.5659512737887543,2.2589468955993652,5.383433818817139,T7-P7|FP1-F7|P3-O1|P7-O1|C3-P3
chb15,73,116320.0,116484.0,164.0,41,32,1,TP,False,TP,0.34606409027001006,0.9292890986641917,0.49817484663286826,2.279972791671753,5.70422887802124,F7-T7|FP1-F7|FP2-F8|FP1-F3|P4-O2
chb15,74,126780.0,126884.0,104.0,26,19,1,TP,False,TP,0.35562955751927783,0.915192444624818,0.48585299132866827,2.3318581581115723,5.107770919799805,F8-T8|F7-T7|FP1-F7|T8-P8|FP2-F8
chb15,75,129900.0,129964.0,64.0,16,13,1,TP,False,TP,0.39153425725560353,0.9034906110657356,0.5402095138030247,2.453749179840088,9.1128511428833,P3-O1|T7-P7|F3-C3|FP2-F8|FP1-F3
chb15,76,130460.0,130564.0,104.0,26,23,1,TP,False,TP,0.4817436431439819,0.8503939150768624,0.5878430450659193,2.998608112335205,6.682860851287842,P3-O1|P4-O2|T8-P8|C4-P4|F3-C3
chb15,78,131160.0,131244.0,84.0,21,17,1,TP,False,TP,0.46635734580781785,0.86644870900925,0.5788282460055296,2.8924989700317383,9.866243362426758,P3-O1|P4-O2|F3-C3|FP2-F4|T8-P8
chb15,79,131820.0,131904.0,84.0,21,16,1,TP,False,TP,0.29802796336371595,0.9439634335944854,0.464530739561865,2.0053277015686035,5.728057384490967,P3-O1|T7-P7|FP1-F7|FP2-F4|FP1-F3
chb15,80,133040.0,133104.0,64.0,16,8,1,TP,False,TP,0.2640455398927526,0.9611220807051922,0.4432799235254916,2.081146717071533,5.521097660064697,P4-O2|P3-O1|F7-T7|P7-O1|FP2-F8
chb15,81,137580.0,137584.0,4.0,1,1,1,TP,False,TP,0.29703252211960507,0.9393663633265575,0.4577540907856369,1.2320653200149536,1.2320653200149536,T7-P7|P8-O2|FP2-F8|P4-O2|CZ-PZ
chb16,0,180.0,184.0,4.0,1,1,0,FP,False,remote_FP,0.3493430569415068,0.9291815524994218,0.5103746719656544,-1.0273680686950684,-1.0273680686950684,FP1-F3|T8-P8|F7-T7|FZ-CZ|FP1-F7
chb16,1,420.0,424.0,4.0,1,1,0,FP,False,remote_FP,0.29424652470087165,0.9468165543641652,0.46819719050988673,0.21342353522777557,0.21342353522777557,FP1-F3|FP2-F8|P8-O2|P4-O2|T8-P8
chb16,2,1000.0,1004.0,4.0,1,1,0,FP,False,remote_FP,0.3837285727210815,0.9035239837479396,0.53532515302115,3.2824041843414307,3.2824041843414307,C3-P3|T7-P7|C4-P4|F8-T8|FP1-F7
chb16,3,2120.0,2124.0,4.0,1,1,0,FP,False,remote_FP,0.35684377361428576,0.9267536175696068,0.5049546863513366,2.204094886779785,2.204094886779785,P3-O1|P4-O2|FP1-F7|FP1-F3|FP2-F8
chb16,4,2940.0,2944.0,4.0,1,1,0,FP,False,remote_FP,0.5335510350188779,0.8168237902750463,0.6868505560172224,3.420548439025879,3.420548439025879,F8-T8|FP2-F8|T7-P7|T8-P8|CZ-PZ
chb16,5,3960.0,3964.0,4.0,1,1,0,FP,False,remote_FP,0.400751177213307,0.9074097119468204,0.5610061656854077,2.325317859649658,2.325317859649658,FP1-F3|FP2-F4|P8-O2|C3-P3|F3-C3
chb16,6,4300.0,4384.0,84.0,21,21,0,FP,False,remote_FP,0.4867019474808447,0.8600451049517562,0.620413098219551,0.4604873061180115,3.5067245960235596,T7-P7|CZ-PZ|F4-C4|F3-C3|C3-P3
chb16,7,4580.0,4584.0,4.0,1,1,0,FP,False,remote_FP,0.33053395625545123,0.9353758466526993,0.5049934212698374,1.2400250434875488,1.2400250434875488,FP1-F3|P3-O1|T7-P7|FP2-F4|FZ-CZ
chb16,8,4740.0,4744.0,4.0,1,1,0,FP,False,remote_FP,0.298151146344531,0.9492307571277607,0.46400339296081405,-1.291035771369934,-1.291035771369934,FP1-F3|FP2-F8|F7-T7|F8-T8|FP2-F4
chb16,9,4960.0,4964.0,4.0,1,1,0,FP,False,remote_FP,0.3009109178815388,0.9454986144815721,0.45708946556968166,-0.6374310255050659,-0.6374310255050659,FP1-F3|FP2-F8|C3-P3|C4-P4|FZ-CZ
chb16,10,9520.0,9524.0,4.0,1,1,0,FP,False,remote_FP,0.442880223300123,0.8866230341307187,0.5731753882264263,0.15755045413970947,0.15755045413970947,T7-P7|F8-T8|C4-P4|P3-O1|P8-O2
chb16,11,11920.0,11984.0,64.0,16,16,0,FP,False,remote_FP,0.39250512111168234,0.9093560674498579,0.525187120333208,2.5414481163024902,8.903305053710938,C4-P4|C3-P3|P8-O2|P7-O1|F8-T8
chb16,12,12380.0,12384.0,4.0,1,1,0,FP,False,remote_FP,0.5178162047365853,0.8432920885566314,0.6444155879586364,0.28040316700935364,0.28040316700935364,P7-O1|T7-P7|P4-O2|P8-O2|C4-P4
chb16,13,12640.0,12644.0,4.0,1,1,0,FP,False,remote_FP,0.4384932233608032,0.8838158660649374,0.582682257483244,-0.3439713716506958,-0.3439713716506958,P7-O1|CZ-PZ|F8-T8|P3-O1|FZ-CZ
chb16,14,14380.0,14384.0,4.0,1,1,0,FP,False,remote_FP,0.336364191520492,0.9267146669711018,0.4667818381728207,0.4502860903739929,0.4502860903739929,FP1-F7|C3-P3|P8-O2|FZ-CZ|P3-O1
chb16,15,14840.0,14924.0,84.0,21,21,0,FP,False,remote_FP,0.3725771674169054,0.9196426633985427,0.5385906896159126,2.896998643875122,6.948588848114014,FP2-F4|F8-T8|P4-O2|FP1-F7|FP1-F3
chb16,16,15560.0,15564.0,4.0,1,1,0,FP,False,remote_FP,0.41436957545127107,0.8979389595418371,0.5776911204332005,-0.8943960666656494,-0.8943960666656494,F8-T8|P7-O1|P3-O1|FZ-CZ|C3-P3
chb16,17,16860.0,16924.0,64.0,16,16,0,FP,False,remote_FP,0.4128352061757399,0.8936628237846002,0.5376560541743902,1.6601310968399048,6.234221458435059,F4-C4|F3-C3|P3-O1|C3-P3|FZ-CZ
chb16,18,17880.0,17964.0,84.0,21,21,0,FP,False,remote_FP,0.3357658350808119,0.9365418265301401,0.4903892311568536,1.8498576879501343,8.056724548339844,C3-P3|F4-C4|F3-C3|F8-T8|P3-O1
chb16,19,20920.0,20924.0,4.0,1,1,0,FP,False,remote_FP,0.34016328023506825,0.9351520561991097,0.5059672659537428,-1.0494924783706665,-1.0494924783706665,P8-O2|F7-T7|C4-P4|FZ-CZ|CZ-PZ
chb16,20,21660.0,21664.0,4.0,1,1,0,FP,False,remote_FP,0.4623357416854301,0.8752914692491245,0.6036488572328801,0.1624654084444046,0.1624654084444046,F7-T7|F8-T8|T8-P8|FP2-F8|FZ-CZ
chb16,21,22100.0,22184.0,84.0,21,21,0,FP,False,remote_FP,0.347477543657545,0.9285030387481431,0.4907549416513211,1.3022252321243286,6.566169261932373,FP2-F4|F3-C3|FP1-F3|CZ-PZ|F4-C4
chb16,22,23680.0,23744.0,64.0,16,16,0,FP,False,remote_FP,0.4936747601521365,0.8527012505373894,0.6244758885793553,2.2673163414001465,8.395670890808105,T8-P8|T7-P7|FP2-F8|F8-T8|P8-O2
chb16,23,24460.0,24464.0,4.0,1,1,0,FP,False,remote_FP,0.3474011966966346,0.9286366932319874,0.5127232477128176,0.06543837487697601,0.06543837487697601,T8-P8|P3-O1|FP2-F8|T7-P7|FZ-CZ
chb16,27,63080.0,63164.0,84.0,21,2,1,TP,False,TP,0.3754674508047724,0.9110984930407844,0.49461028513932365,1.7524060010910034,10.498513221740723,P4-O2|FZ-CZ|F3-C3|C3-P3|P3-O1
chb17,0,200.0,204.0,4.0,1,1,0,FP,False,remote_FP,0.4130526547275235,0.901813803825153,0.559626631837264,4.533951282501221,4.533951282501221,C3-P3|T7-P7|P3-O1|FZ-CZ|F4-C4
chb17,1,400.0,404.0,4.0,1,1,0,FP,False,remote_FP,0.29512702750123987,0.948224335731491,0.44943735861928596,0.7732220888137817,0.7732220888137817,CZ-PZ|P4-O2|F4-C4|C4-P4|FP2-F4
chb17,2,2240.0,2424.0,184.0,46,33,1,TP,False,TP,0.43360240780376524,0.8923685584880658,0.5911876103147663,4.9047136306762695,171.1541748046875,T7-P7|P4-O2|C4-P4|CZ-PZ|P3-O1
chb17,3,3620.0,3624.0,4.0,1,1,0,FP,False,remote_FP,0.490239559886392,0.8531323424918282,0.6461760875184562,0.4994550347328186,0.4994550347328186,FP1-F3|FP2-F4|FP1-F7|P8-O2|T7-P7
chb17,4,4020.0,4024.0,4.0,1,1,0,FP,False,remote_FP,0.35419667849280945,0.9300142346419584,0.5160999655443281,1.7009776830673218,1.7009776830673218,P4-O2|F4-C4|FZ-CZ|FP2-F4|T8-P8
chb17,5,4320.0,4324.0,4.0,1,1,0,FP,False,remote_FP,0.3313585243942836,0.9345317082748364,0.47925574678483934,1.3839761018753052,1.3839761018753052,FP2-F8|CZ-PZ|F3-C3|P3-O1|FZ-CZ
chb17,6,4960.0,5024.0,64.0,16,16,0,FP,False,remote_FP,0.43798584916833083,0.8890289631033359,0.5860014725155581,0.2934236228466034,2.0019121170043945,F7-T7|C4-P4|P7-O1|F3-C3|CZ-PZ
chb17,7,5180.0,5184.0,4.0,1,1,0,FP,False,remote_FP,0.45499706437450005,0.8680337295889178,0.5612633561626,-0.28607457876205444,-0.28607457876205444,F7-T7|FP1-F7|FZ-CZ|P8-O2|P3-O1
chb17,8,5540.0,5544.0,4.0,1,1,0,FP,False,remote_FP,0.48999517109841717,0.8594931976579202,0.6295097058824339,-0.146830752491951,-0.146830752491951,P3-O1|T8-P8|FZ-CZ|T7-P7|F3-C3
chb17,9,5820.0,5824.0,4.0,1,1,0,FP,False,remote_FP,0.4155976907542438,0.9014858568502603,0.5527521349046186,-0.3189815282821655,-0.3189815282821655,F7-T7|F4-C4|FP1-F7|FP1-F3|C3-P3
chb17,10,6620.0,6624.0,4.0,1,1,1,TP,False,TP,0.4276433469126857,0.8919240830805583,0.5665093294018491,0.2992398142814636,0.2992398142814636,T8-P8|F7-T7|CZ-PZ|FP2-F8|T7-P7
chb17,12,7200.0,7204.0,4.0,1,1,0,FP,False,remote_FP,0.4845851553631997,0.8635428548539903,0.6137624520804277,-1.1255321502685547,-1.1255321502685547,P8-O2|P3-O1|F4-C4|P4-O2|P7-O1
chb17,13,7400.0,7464.0,64.0,16,16,0,FP,False,remote_FP,0.35612036376772993,0.9197444106437198,0.4823538264464347,1.1002451181411743,4.543608665466309,CZ-PZ|F4-C4|P3-O1|P8-O2|F7-T7
chb17,14,9260.0,9264.0,4.0,1,1,0,FP,False,remote_FP,0.4602676999113777,0.8669081534566301,0.5642743004841921,1.6769096851348877,1.6769096851348877,P8-O2|C3-P3|F8-T8|T8-P8|F4-C4
chb17,15,13040.0,13124.0,84.0,21,21,0,FP,False,remote_FP,0.4381156495228147,0.8894891671818482,0.5927633944264608,0.5650910139083862,3.904224157333374,F4-C4|F7-T7|FP2-F8|F8-T8|P3-O1
chb17,16,13920.0,13924.0,4.0,1,1,0,FP,False,remote_FP,0.3704280472187893,0.921404056052725,0.5103229732677297,-0.19049163162708282,-0.19049163162708282,FP1-F3|P3-O1|C4-P4|C3-P3|P7-O1
chb17,17,16000.0,16004.0,4.0,1,1,0,FP,False,remote_FP,0.37789819521239454,0.9141496442496074,0.5075644252542715,-0.5669999718666077,-0.5669999718666077,FP1-F7|P3-O1|CZ-PZ|FP1-F3|FP2-F4
chb17,18,17940.0,18004.0,64.0,16,16,0,FP,False,remote_FP,0.3872495988258897,0.9146369941103452,0.550062098979413,-0.25933319330215454,0.7191130518913269,F3-C3|T8-P8|F4-C4|FZ-CZ|T7-P7
chb17,19,18240.0,18304.0,64.0,16,16,0,FP,False,remote_FP,0.39784186605829497,0.9056639944686553,0.538170950960516,1.846060872077942,4.08407735824585,T7-P7|F7-T7|P7-O1|C3-P3|P3-O1
chb17,20,18620.0,18684.0,64.0,16,16,0,FP,False,remote_FP,0.3082447402683961,0.9471512859135769,0.4792338773863723,1.134871244430542,4.56764554977417,T7-P7|FP2-F4|P3-O1|CZ-PZ|FZ-CZ
chb17,21,20480.0,20484.0,4.0,1,1,0,FP,False,remote_FP,0.32974814427158994,0.9401545943148908,0.48916413185633917,1.5675722360610962,1.5675722360610962,F4-C4|FZ-CZ|F7-T7|F3-C3|P7-O1
chb17,22,20600.0,20604.0,4.0,1,1,0,FP,False,remote_FP,0.2867388949775511,0.9508053668582442,0.44582665554629547,0.3363177478313446,0.3363177478313446,FP1-F3|FP2-F4|P8-O2|C4-P4|FP2-F8
chb17,23,20820.0,20944.0,124.0,31,31,0,FP,False,remote_FP,0.20720575951592002,0.9433679413885648,0.36370011613224923,61.948631286621094,171.15420532226562,P4-O2|P3-O1|F8-T8|P8-O2|CZ-PZ
chb17,24,22940.0,23024.0,84.0,21,21,0,FP,False,remote_FP,0.20444616287745454,0.9442302930283993,0.36304893302232416,81.4752426147461,171.15420532226562,P4-O2|F8-T8|P3-O1|FZ-CZ|P8-O2
chb17,25,25040.0,25044.0,4.0,1,1,0,FP,False,remote_FP,0.29770665897292536,0.9440282524862164,0.44931391285992495,-0.30481645464897156,-0.30481645464897156,FZ-CZ|F4-C4|P8-O2|C4-P4|F3-C3
chb17,26,30840.0,30844.0,4.0,1,1,0,FP,False,remote_FP,0.34310376156024747,0.9270863192979103,0.49490871663441804,-0.25289076566696167,-0.25289076566696167,FP1-F3|CZ-PZ|C3-P3|P7-O1|C4-P4
chb17,27,36040.0,36044.0,4.0,1,1,0,FP,False,remote_FP,0.3036989060350008,0.9430393615627528,0.4970524662315843,1.697941541671753,1.697941541671753,P7-O1|F3-C3|F7-T7|C3-P3|T7-P7
chb17,28,37500.0,37504.0,4.0,1,1,0,FP,False,remote_FP,0.5039118372265863,0.8403764658003159,0.6352945185064424,0.5518555641174316,0.5518555641174316,P4-O2|FZ-CZ|F4-C4|P8-O2|FP2-F8
chb17,29,37640.0,37644.0,4.0,1,1,0,FP,False,remote_FP,0.4589023084497499,0.8761781126906274,0.6034850058055518,-0.5817976593971252,-0.5817976593971252,T7-P7|P7-O1|CZ-PZ|C4-P4|F7-T7
chb17,30,37820.0,37824.0,4.0,1,1,0,FP,False,remote_FP,0.3775080736943204,0.9114477970237872,0.5066907254010442,-1.0651917457580566,-1.0651917457580566,C3-P3|F8-T8|P3-O1|C4-P4|CZ-PZ
chb17,31,37940.0,37944.0,4.0,1,1,0,FP,False,remote_FP,0.3866870468924133,0.9074721201317245,0.512009351408402,1.0872019529342651,1.0872019529342651,T8-P8|F8-T8|T7-P7|P7-O1|F3-C3
chb17,32,38620.0,38684.0,64.0,16,16,0,FP,False,remote_FP,0.30621246871305696,0.9440476101351744,0.46171854619202113,1.6338350772857666,12.945314407348633,F7-T7|FZ-CZ|F4-C4|F8-T8|CZ-PZ
chb18,0,500.0,584.0,84.0,21,21,0,FP,False,remote_FP,0.38809877276529114,0.9067266403442147,0.5316452755553047,1.0636013746261597,5.614226341247559,T8-P8|P8-O2|FP2-F8|P4-O2|FP1-F7
chb18,1,780.0,784.0,4.0,1,1,0,FP,False,remote_FP,0.3114006631147068,0.9406468254406399,0.46078072013798554,-0.7597718238830566,-0.7597718238830566,FP1-F3|F8-T8|FP2-F4|C4-P4|CZ-PZ
chb18,2,1900.0,1904.0,4.0,1,1,0,FP,False,remote_FP,0.4481893215359871,0.8841925268281826,0.6222189597686236,0.1937485635280609,0.1937485635280609,FP1-F7|C3-P3|F8-T8|FP1-F3|F4-C4
chb18,3,2120.0,2124.0,4.0,1,1,0,FP,False,remote_FP,0.25750870251189806,0.9640517817478472,0.45113890509981386,0.998104989528656,0.998104989528656,F8-T8|CZ-PZ|F4-C4|P7-O1|P3-O1
chb18,4,2460.0,2464.0,4.0,1,1,0,FP,False,remote_FP,0.4073512899044296,0.8983306528347828,0.5432105825622158,-0.4412488639354706,-0.4412488639354706,T7-P7|F4-C4|P8-O2|FP2-F8|F3-C3
chb18,5,2700.0,2704.0,4.0,1,1,0,FP,False,remote_FP,0.4114773708611381,0.901782330753405,0.580342148626579,0.7411035895347595,0.7411035895347595,P3-O1|P7-O1|FZ-CZ|F3-C3|FP2-F4
chb18,6,4480.0,4564.0,84.0,21,21,0,FP,False,remote_FP,0.3551434192836189,0.9241930561888938,0.5046812331974919,-0.14452192187309265,1.6588587760925293,FZ-CZ|F4-C4|C4-P4|CZ-PZ|F3-C3
chb18,7,5540.0,5544.0,4.0,1,1,0,FP,False,remote_FP,0.44172885690521,0.8834080185013512,0.5579808519418381,-0.39108455181121826,-0.39108455181121826,FP1-F7|FP2-F8|C4-P4|P7-O1|FP2-F4
chb18,8,5800.0,5804.0,4.0,1,1,0,FP,False,remote_FP,0.3685513679250767,0.9155219565985854,0.49099821116576536,0.43249261379241943,0.43249261379241943,P8-O2|FZ-CZ|FP2-F4|F4-C4|P7-O1
chb18,9,6260.0,6264.0,4.0,1,1,0,FP,False,remote_FP,0.3402328673697119,0.9332751259596157,0.5095657714537913,1.2461963891983032,1.2461963891983032,P8-O2|P4-O2|FP2-F8|FP1-F7|FP2-F4
chb18,10,6580.0,6664.0,84.0,21,21,0,FP,False,remote_FP,0.4249278073486702,0.8898532522128992,0.568157220303787,-0.3615686893463135,0.8332975506782532,CZ-PZ|F4-C4|FZ-CZ|FP2-F4|FP1-F3
chb18,11,6980.0,7044.0,64.0,16,16,0,FP,False,remote_FP,0.39388422828098735,0.9066071409245717,0.5271696839679464,-0.17307686805725098,2.4986467361450195,F4-C4|FP2-F8|F8-T8|FP2-F4|FP1-F7
chb18,12,7660.0,7664.0,4.0,1,1,0,FP,False,remote_FP,0.31268320707340114,0.9427298877418295,0.5045669257233398,3.3987741470336914,3.3987741470336914,F7-T7|T8-P8|C3-P3|T7-P7|FP2-F4
chb18,13,7940.0,7944.0,4.0,1,1,0,FP,False,remote_FP,0.2603711060852867,0.9538351043498704,0.43643343542542695,0.9942099452018738,0.9942099452018738,FP2-F8|F3-C3|C4-P4|FP1-F7|FZ-CZ
chb18,14,8500.0,8504.0,4.0,1,1,0,FP,False,remote_FP,0.3538646646278929,0.9257069175332628,0.5257146516192819,1.077216625213623,1.077216625213623,F4-C4|F3-C3|P7-O1|T8-P8|F8-T8
chb18,15,10100.0,10104.0,4.0,1,1,0,FP,False,remote_FP,0.39548793183347675,0.9090305995936084,0.5398221613454144,1.146916151046753,1.146916151046753,FP1-F3|CZ-PZ|FP1-F7|FP2-F4|C4-P4
chb18,16,11640.0,11644.0,4.0,1,1,0,FP,False,remote_FP,0.4005718002816485,0.9064318266152417,0.5405590280357121,1.7699147462844849,1.7699147462844849,F3-C3|CZ-PZ|FP2-F4|F4-C4|FP2-F8
chb18,17,12460.0,12464.0,4.0,1,1,0,FP,False,remote_FP,0.3314449700987354,0.9302544353743594,0.4775223870533816,0.11391352117061615,0.11391352117061615,C3-P3|CZ-PZ|FP2-F8|C4-P4|T8-P8
chb18,18,12660.0,12664.0,4.0,1,1,0,FP,False,remote_FP,0.38384654079878544,0.91439333417935,0.5316821038401227,1.2719333171844482,1.2719333171844482,C4-P4|FP1-F3|P8-O2|FP2-F4|P4-O2
chb18,19,13240.0,13244.0,4.0,1,1,0,FP,False,remote_FP,0.3032689249934264,0.9478026885617644,0.48460616081105307,-0.3557474911212921,-0.3557474911212921,CZ-PZ|F3-C3|P4-O2|FP1-F3|C4-P4
chb18,20,13340.0,13344.0,4.0,1,1,0,FP,False,remote_FP,0.2501076023432285,0.9623589894548182,0.4367683138585964,-0.1344166398048401,-0.1344166398048401,P8-O2|FP2-F4|FZ-CZ|FP1-F7|C3-P3
chb18,21,14200.0,14204.0,4.0,1,1,0,FP,False,remote_FP,0.31543496813042626,0.9434869110148273,0.48420866595948914,1.5813606977462769,1.5813606977462769,FP2-F4|F3-C3|P4-O2|C3-P3|FP2-F8
chb18,22,16960.0,16964.0,4.0,1,1,0,FP,False,remote_FP,0.39299261150033304,0.9078159111864659,0.5330425531046175,1.6748300790786743,1.6748300790786743,P3-O1|CZ-PZ|FP2-F8|FP2-F4|FP1-F7
chb18,23,17500.0,17504.0,4.0,1,1,0,FP,False,remote_FP,0.3494621586386626,0.925810674604839,0.5024738257309558,-0.1330285221338272,-0.1330285221338272,P3-O1|F3-C3|P4-O2|FZ-CZ|CZ-PZ
chb18,24,19160.0,19164.0,4.0,1,1,0,FP,False,remote_FP,0.39416166184635726,0.9096798069827376,0.5497744748324475,-0.5478029251098633,-0.5478029251098633,CZ-PZ|F4-C4|P4-O2|P3-O1|P8-O2
chb18,25,20740.0,20744.0,4.0,1,1,0,FP,False,remote_FP,0.48727731964261034,0.8567788859022853,0.6314642752347293,1.8883579969406128,1.8883579969406128,FP1-F3|P4-O2|P3-O1|F3-C3|FZ-CZ
chb18,26,21120.0,21264.0,144.0,36,36,0,FP,False,remote_FP,0.3351406265076422,0.9298130265859614,0.48035569228073466,1.0604205131530762,5.345501899719238,FP2-F8|FP1-F7|C3-P3|C4-P4|F8-T8
chb18,27,22300.0,22304.0,4.0,1,1,0,FP,False,remote_FP,0.39980735050164506,0.907729987348433,0.543289228982183,-0.3365112543106079,-0.3365112543106079,FP1-F7|T7-P7|F7-T7|P8-O2|FP2-F4
chb18,28,23940.0,23944.0,4.0,1,1,0,FP,False,remote_FP,0.38201972306758547,0.9053611987973428,0.5024213701627963,0.20278316736221313,0.20278316736221313,CZ-PZ|F7-T7|FP2-F8|C3-P3|FZ-CZ
chb18,29,24120.0,24124.0,4.0,1,1,0,FP,False,remote_FP,0.23139453444015978,0.9704001580832053,0.41880802597415673,-0.6724716424942017,-0.6724716424942017,P7-O1|F4-C4|FP1-F3|C3-P3|C4-P4
chb18,30,25520.0,25524.0,4.0,1,1,0,FP,False,remote_FP,0.40084124370003527,0.9053069730573796,0.5535413295647184,0.34019073843955994,0.34019073843955994,C4-P4|C3-P3|P4-O2|T8-P8|P8-O2
chb18,31,26700.0,26704.0,4.0,1,1,0,FP,False,remote_FP,0.3722468104658443,0.9173871330751825,0.5166287067902943,-0.14290553331375122,-0.14290553331375122,C3-P3|FP2-F8|F3-C3|F7-T7|FP1-F7
chb18,32,27260.0,27264.0,4.0,1,1,0,FP,False,remote_FP,0.3726977356833905,0.9109991263471726,0.5116531521012329,-1.0865216255187988,-1.0865216255187988,P8-O2|F3-C3|F8-T8|P7-O1|T8-P8
chb18,33,28160.0,28264.0,104.0,26,26,0,FP,False,remote_FP,0.3854591235527278,0.9117673597102077,0.5259227435021868,1.8755991458892822,5.996493816375732,P3-O1|T8-P8|P4-O2|FP2-F8|C4-P4
chb18,34,29280.0,29344.0,64.0,16,16,0,FP,False,remote_FP,0.35990022605366034,0.9233130018502371,0.5194212039390811,1.648138403892517,6.058196067810059,P3-O1|C4-P4|P4-O2|FZ-CZ|FP1-F7
chb18,35,31680.0,31684.0,4.0,1,1,0,FP,False,remote_FP,0.349974175489264,0.9250166376096941,0.49970613937736347,-0.5395170450210571,-0.5395170450210571,P3-O1|F4-C4|F3-C3|FP2-F8|FP2-F4
chb18,36,32200.0,32204.0,4.0,1,1,0,FP,False,remote_FP,0.43320322565481795,0.8794199168792463,0.5852430692230024,2.0029895305633545,2.0029895305633545,P7-O1|FP1-F7|P3-O1|T7-P7|FZ-CZ
chb18,37,32820.0,32824.0,4.0,1,1,0,FP,False,remote_FP,0.4156124496189486,0.9003473992148362,0.5542473980166973,-0.969519853591919,-0.969519853591919,FP1-F3|P8-O2|P4-O2|FP2-F4|FZ-CZ
chb18,38,32960.0,32964.0,4.0,1,1,0,FP,False,remote_FP,0.3269246818240139,0.9373055203691881,0.4739192150878305,0.36828577518463135,0.36828577518463135,C3-P3|C4-P4|CZ-PZ|FZ-CZ|P3-O1
chb18,39,33080.0,33084.0,4.0,1,1,0,FP,False,remote_FP,0.4022196828258011,0.8942146064546226,0.5134795612302033,-0.02494080178439617,-0.02494080178439617,F3-C3|F4-C4|FP2-F4|FZ-CZ|FP1-F3
chb18,40,33940.0,33944.0,4.0,1,1,0,FP,False,remote_FP,0.4305224024486296,0.8913778269562183,0.6232104852518134,-0.9288163185119629,-0.9288163185119629,P8-O2|F3-C3|C3-P3|F8-T8|F4-C4
chb18,41,34580.0,34584.0,4.0,1,1,0,FP,False,remote_FP,0.3723439822583512,0.9098104624326714,0.49682780194367887,0.9897491335868835,0.9897491335868835,P3-O1|CZ-PZ|F4-C4|FP1-F7|F8-T8
chb18,42,35560.0,35564.0,4.0,1,1,0,FP,False,remote_FP,0.3968738073963798,0.9090429364464716,0.5304426624041646,-0.11944057792425156,-0.11944057792425156,FP2-F8|FP1-F7|T8-P8|P8-O2|P3-O1
chb18,43,35820.0,35824.0,4.0,1,1,0,FP,False,remote_FP,0.40931748637247733,0.901251285768462,0.5355955715435021,-0.9760919213294983,-0.9760919213294983,F7-T7|FP1-F3|P8-O2|F4-C4|FP2-F4
chb18,44,36220.0,36304.0,84.0,21,21,0,FP,False,remote_FP,0.40145046924049677,0.9039336907892774,0.536513728980344,1.36958646774292,5.592099666595459,P8-O2|P3-O1|P4-O2|T8-P8|P7-O1
chb18,45,36820.0,36824.0,4.0,1,1,0,FP,False,remote_FP,0.4069090582851844,0.903150886476109,0.5377828606456434,-0.22280320525169373,-0.22280320525169373,FP1-F7|P7-O1|F4-C4|FP2-F8|P8-O2
chb18,46,37200.0,37324.0,124.0,31,31,0,FP,False,remote_FP,0.35602085335916644,0.9203065568424988,0.5026446408005282,1.4540406465530396,4.464661598205566,P7-O1|P8-O2|P3-O1|P4-O2|F3-C3
chb18,47,38180.0,38184.0,4.0,1,1,0,FP,False,remote_FP,0.3043677874142956,0.9485607861216894,0.5020144614040207,-0.5707958340644836,-0.5707958340644836,F4-C4|P4-O2|FP1-F3|FP2-F4|CZ-PZ
chb18,48,43020.0,43104.0,84.0,21,21,0,FP,False,remote_FP,0.42865098084651887,0.8947903376645029,0.5777010754331369,0.8568342328071594,2.9216248989105225,FZ-CZ|C3-P3|FP1-F3|FP2-F4|F4-C4
chb18,49,43300.0,43304.0,4.0,1,1,0,FP,False,remote_FP,0.26757732826641867,0.9563349912911823,0.44173031326592566,0.25681576132774353,0.25681576132774353,F7-T7|FZ-CZ|P8-O2|P3-O1|P4-O2
chb18,50,43960.0,43964.0,4.0,1,1,0,FP,False,remote_FP,0.4373170597259157,0.8897956763094177,0.5864456527089987,-0.19015279412269592,-0.19015279412269592,C3-P3|T8-P8|F4-C4|P7-O1|F7-T7
chb18,51,45040.0,45044.0,4.0,1,1,0,FP,False,remote_FP,0.3308811893839767,0.9228797943644045,0.51174045682036,0.8626269698143005,0.8626269698143005,P7-O1|F7-T7|F4-C4|FZ-CZ|FP1-F3
chb18,52,48600.0,48604.0,4.0,1,1,0,FP,False,remote_FP,0.354293192300533,0.9277711723865875,0.527343302770262,-0.5653116106987,-0.5653116106987,CZ-PZ|P8-O2|FP2-F4|T7-P7|T8-P8
chb18,53,48840.0,48924.0,84.0,21,21,0,FP,False,remote_FP,0.40576586549397176,0.9081687979463233,0.5756943911645352,1.7436118125915527,5.176469326019287,T8-P8|F7-T7|F8-T8|FP1-F7|P8-O2
chb18,54,49420.0,49504.0,84.0,21,21,0,FP,False,remote_FP,0.3508201054446596,0.9285414559746875,0.5035733097741082,1.2906622886657715,3.137981653213501,T8-P8|F8-T8|F7-T7|P8-O2|FP1-F7
